Order ID,Order Date,Customer ID,Customer Name,Age,Gender,Region,Customer Segment,Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Method
ORD-102662,2023-04-20 13:00:00,CUST-1556,Customer 663,67,Female,West,Consumer,Office Supplies,Binder,5,6.66,0.1,29.97,10.45,UPI
ORD-102663,2023-12-29 16:00:00,CUST-1214,Customer 200,61,Male,Central,Home Office,Home & Kitchen,Storage Box,6,15.65,0.0,93.9,16.57,UPI
ORD-102664,2023-06-06 18:00:00,CUST-1796,Customer 274,24,Female,West,Consumer,Electronics,Smartwatch,4,195.24,0.0,780.96,137.06,Credit Card
ORD-102665,2024-01-27 13:00:00,CUST-1312,Customer 402,61,Male,West,Consumer,Furniture,Bookshelf,6,82.66,0.15,421.57,143.07,Credit Card
ORD-102666,2023-06-25 15:00:00,CUST-1505,Customer 70,37,Female,East,Consumer,Clothing,Hoodie,3,36.72,0.05,104.65,26.88,Credit Card
ORD-102667,2024-12-05 14:00:00,CUST-1744,Customer 699,48,Female,Central,Consumer,Furniture,Bookshelf,4,96.99,0.1,349.16,115.93,Credit Card
ORD-102668,2023-02-25 11:00:00,CUST-1683,Customer 512,39,Male,South,Consumer,Office Supplies,Notebook,1,3.55,0.0,3.55,0.88,UPI
ORD-102669,2024-12-04 11:00:00,CUST-1504,Customer 377,54,Male,East,Corporate,Office Supplies,Notebook,2,4.33,0.05,8.23,1.21,Credit Card
ORD-102670,2024-08-01 09:00:00,CUST-1441,Customer 210,40,Male,West,Corporate,Home & Kitchen,Cookware Set,5,118.83,0.0,594.15,110.21,UPI
ORD-102671,2024-09-16 13:00:00,CUST-1230,Customer 530,42,Female,East,Consumer,Electronics,Laptop,6,922.2,0.0,5533.2,1725.84,UPI
ORD-102672,2024-09-13 17:00:00,CUST-1141,Customer 647,48,Female,West,Consumer,Home & Kitchen,Blender,1,54.1,0.0,54.1,11.48,UPI
ORD-102673,2023-05-17 16:00:00,CUST-1069,Customer 509,29,Female,West,Consumer,Furniture,Desk,1,252.15,0.1,226.94,61.6,Net Banking
ORD-102674,2024-11-10 20:00:00,CUST-1013,Customer 682,40,Female,West,Consumer,Office Supplies,Stapler,1,10.43,0.0,10.43,1.3,Credit Card
ORD-102675,2024-03-09 08:00:00,CUST-1390,Customer 439,20,Female,West,Corporate,Office Supplies,Stapler,4,13.95,0.0,55.8,10.49,UPI
ORD-102676,2024-12-03 17:00:00,CUST-1279,Customer 111,21,Male,South,Corporate,Electronics,Headphones,3,75.52,0.0,226.56,69.48,Credit Card
ORD-102677,2024-10-03 18:00:00,CUST-1472,Customer 143,51,Female,East,Corporate,Home & Kitchen,Cookware Set,1,103.79,0.0,103.79,34.67,Net Banking
ORD-102678,2024-02-28 13:00:00,CUST-1408,Customer 715,32,Male,Central,Consumer,Home & Kitchen,Storage Box,6,16.75,0.05,95.48,16.0,Net Banking
ORD-102679,2023-10-01 11:00:00,CUST-1534,Customer 62,52,Male,Central,Consumer,Home & Kitchen,Coffee Maker,4,65.0,0.05,247.0,31.27,Credit Card
ORD-102680,2023-03-27 12:00:00,CUST-1155,Customer 410,57,Male,Central,Corporate,Home & Kitchen,Cookware Set,1,121.29,0.05,115.23,9.95,Credit Card
ORD-102681,2023-03-15 16:00:00,CUST-1131,Customer 183,52,Female,West,Corporate,Office Supplies,Printer Paper,5,20.35,0.0,101.75,11.64,Credit Card
ORD-102682,2023-10-12 19:00:00,CUST-1101,Customer 681,39,Female,South,Consumer,Furniture,Desk,7,247.95,0.05,1648.87,503.94,Credit Card
ORD-102683,2024-08-15 16:00:00,CUST-1564,Customer 243,47,Male,West,Consumer,Home & Kitchen,Blender,3,58.31,0.0,174.93,35.52,Credit Card
ORD-102684,2024-01-04 14:00:00,CUST-1728,Customer 687,58,Female,East,Home Office,Electronics,Laptop,7,1013.42,0.05,6739.24,1069.77,Credit Card
ORD-102685,2023-12-18 16:00:00,CUST-1290,Customer 169,35,Female,East,Consumer,Clothing,Jeans,3,45.55,0.15,116.15,33.62,Credit Card
ORD-102686,2023-06-28 08:00:00,CUST-1115,Customer 547,39,Female,South,Home Office,Office Supplies,Pen Set,1,6.91,0.05,6.56,1.93,Credit Card
ORD-102687,2024-02-17 15:00:00,CUST-1755,Customer 174,30,Male,East,Corporate,Office Supplies,Notebook,1,4.55,0.15,3.87,0.69,Credit Card
ORD-102688,2024-04-10 08:00:00,CUST-1183,Customer 420,28,Male,West,Consumer,Furniture,Desk,1,204.04,0.0,204.04,65.98,Credit Card
ORD-102689,2024-12-17 20:00:00,CUST-1522,Customer 547,21,Male,Central,Consumer,Furniture,Sofa,3,437.61,0.1,1181.55,242.27,UPI
ORD-102690,2024-06-16 19:00:00,CUST-1705,Customer 139,21,Female,Central,Home Office,Electronics,Tablet,3,297.33,0.1,802.79,120.85,Net Banking
ORD-102691,2024-03-19 14:00:00,CUST-1734,Customer 409,25,Female,Central,Consumer,Furniture,Bookshelf,4,86.83,0.05,329.95,106.55,Credit Card
ORD-102692,2024-10-26 12:00:00,CUST-1179,Customer 641,57,Male,West,Consumer,Furniture,Office Chair,4,134.98,0.05,512.92,62.22,Credit Card
ORD-102693,2023-11-07 17:00:00,CUST-1024,Customer 225,50,Male,Central,Consumer,Electronics,Smartwatch,7,181.63,0.0,1271.41,443.6,Net Banking
ORD-102694,2024-11-13 16:00:00,CUST-1337,Customer 48,22,Female,East,Consumer,Electronics,Laptop,1,898.97,0.1,809.07,198.69,Credit Card
ORD-102695,2023-09-28 17:00:00,CUST-1722,Customer 212,57,Female,East,Corporate,Office Supplies,Notebook,7,4.45,0.05,29.59,9.68,Credit Card
ORD-102696,2023-04-04 14:00:00,CUST-1378,Customer 356,57,Male,East,Consumer,Furniture,Bookshelf,2,106.04,0.05,201.48,25.85,UPI
ORD-102697,2023-11-01 11:00:00,CUST-1702,Customer 129,65,Female,West,Corporate,Clothing,Jacket,7,66.22,0.0,463.54,85.78,Credit Card
ORD-102698,2023-04-04 08:00:00,CUST-1666,Customer 725,68,Other,East,Corporate,Electronics,Smartphone,1,559.63,0.0,559.63,176.72,UPI
ORD-102699,2023-03-28 11:00:00,CUST-1408,Customer 622,22,Female,West,Consumer,Office Supplies,Binder,1,6.34,0.15,5.39,1.65,Cash
ORD-102700,2024-10-05 14:00:00,CUST-1695,Customer 456,45,Male,East,Corporate,Electronics,Laptop,1,751.7,0.0,751.7,237.09,UPI
ORD-102701,2024-08-03 13:00:00,CUST-1781,Customer 428,60,Female,West,Consumer,Office Supplies,Notebook,3,3.92,0.0,11.76,1.83,Cash
ORD-102702,2023-06-11 14:00:00,CUST-1543,Customer 715,30,Female,East,Corporate,Office Supplies,Stapler,7,12.82,0.0,89.74,22.14,Credit Card
ORD-102703,2024-09-03 11:00:00,CUST-1599,Customer 598,49,Female,West,Consumer,Office Supplies,Stapler,4,13.48,0.05,51.22,9.49,Credit Card
ORD-102704,2023-02-20 20:00:00,CUST-1357,Customer 621,22,Male,South,Corporate,Furniture,Lamp,2,32.42,0.1,58.36,9.72,Credit Card
ORD-102705,2023-07-27 12:00:00,CUST-1796,Customer 341,33,Male,West,Home Office,Office Supplies,Notebook,5,4.34,0.15,18.44,4.06,UPI
ORD-102706,2024-05-30 19:00:00,CUST-1283,Customer 5,68,Male,Central,Corporate,Electronics,Headphones,4,86.08,0.05,327.1,89.32,UPI
ORD-102707,2023-08-10 13:00:00,CUST-1605,Customer 77,55,Male,West,Consumer,Office Supplies,Notebook,5,4.6,0.0,23.0,5.06,UPI
ORD-102708,2024-06-17 13:00:00,CUST-1753,Customer 663,31,Female,East,Consumer,Furniture,Office Chair,6,134.37,0.0,806.22,114.67,Credit Card
ORD-102709,2024-09-30 15:00:00,CUST-1732,Customer 740,69,Male,West,Home Office,Office Supplies,Stapler,6,13.35,0.0,80.1,23.87,Net Banking
ORD-102710,2023-02-18 11:00:00,CUST-1705,Customer 84,28,Female,West,Home Office,Furniture,Sofa,2,534.34,0.05,1015.25,349.25,Credit Card
ORD-102711,2023-01-18 10:00:00,CUST-1157,Customer 38,37,Female,Central,Corporate,Clothing,T-Shirt,4,16.81,0.2,53.79,9.57,Net Banking
ORD-102712,2024-11-17 12:00:00,CUST-1784,Customer 212,41,Female,East,Consumer,Furniture,Lamp,5,37.36,0.0,186.8,57.78,Credit Card
ORD-102713,2024-01-15 18:00:00,CUST-1157,Customer 331,50,Male,South,Consumer,Electronics,Headphones,4,86.9,0.0,347.6,108.88,UPI
ORD-102714,2024-01-05 09:00:00,CUST-1188,Customer 164,31,Male,Central,Home Office,Electronics,Headphones,7,75.68,0.05,503.27,75.66,UPI
ORD-102715,2023-12-05 13:00:00,CUST-1406,Customer 527,31,Male,West,Consumer,Electronics,Tablet,7,342.76,0.05,2279.35,616.41,UPI
ORD-102716,2023-11-13 16:00:00,CUST-1115,Customer 802,52,Female,South,Corporate,Office Supplies,Pen Set,6,8.02,0.05,45.71,15.24,Cash
ORD-102717,2024-05-18 17:00:00,CUST-1583,Customer 598,28,Male,East,Consumer,Clothing,Jeans,2,50.43,0.05,95.82,26.81,UPI
ORD-102718,2024-02-28 13:00:00,CUST-1742,Customer 299,25,Male,Central,Corporate,Clothing,Sneakers,4,72.27,0.0,289.08,25.47,UPI
ORD-102719,2023-04-30 09:00:00,CUST-1211,Customer 434,25,Male,East,Consumer,Furniture,Office Chair,6,143.55,0.05,818.24,199.01,Net Banking
ORD-102720,2024-04-02 08:00:00,CUST-1261,Customer 851,35,Female,West,Consumer,Electronics,Tablet,2,310.94,0.0,621.88,180.46,Credit Card
ORD-102721,2024-05-02 14:00:00,CUST-1333,Customer 719,19,Female,East,Consumer,Home & Kitchen,Storage Box,5,17.22,0.1,77.49,19.13,UPI
ORD-102722,2023-03-24 18:00:00,CUST-1069,Customer 139,19,Other,South,Home Office,Electronics,Tablet,2,369.96,0.0,739.92,64.94,UPI
ORD-102723,2023-10-03 08:00:00,CUST-1137,Customer 432,55,Male,West,Corporate,Furniture,Bookshelf,1,92.29,0.05,87.68,9.86,Credit Card
ORD-102724,2024-07-31 19:00:00,CUST-1759,Customer 75,46,Male,Central,Corporate,Home & Kitchen,Towel Pack,2,22.87,0.2,36.59,10.85,Credit Card
ORD-102725,2024-03-27 16:00:00,CUST-1740,Customer 752,25,Female,South,Home Office,Furniture,Lamp,7,33.61,0.05,223.51,47.33,Credit Card
ORD-102726,2023-04-10 08:00:00,CUST-1401,Customer 625,31,Male,East,Consumer,Electronics,Laptop,7,815.71,0.0,5709.97,1933.7,Credit Card
ORD-102727,2023-01-30 12:00:00,CUST-1595,Customer 222,53,Male,South,Home Office,Electronics,Smartphone,6,688.69,0.15,3512.32,674.52,UPI
ORD-102728,2024-02-29 10:00:00,CUST-1039,Customer 671,59,Female,West,Consumer,Office Supplies,Stapler,2,10.75,0.0,21.5,6.49,UPI
ORD-102729,2023-12-04 20:00:00,CUST-1030,Customer 425,63,Female,Central,Consumer,Electronics,Smartwatch,6,212.8,0.1,1149.12,102.94,Credit Card
ORD-102730,2024-12-02 15:00:00,CUST-1708,Customer 716,29,Male,West,Consumer,Office Supplies,Printer Paper,2,19.43,0.0,38.86,11.93,UPI
ORD-102731,2024-01-17 12:00:00,CUST-1017,Customer 28,62,Female,South,Home Office,Furniture,Lamp,1,40.58,0.15,34.49,10.76,Credit Card
ORD-102732,2024-11-10 11:00:00,CUST-1565,Customer 386,40,Male,South,Corporate,Furniture,Bookshelf,2,84.69,0.0,169.38,30.11,Net Banking
ORD-102733,2023-06-06 15:00:00,CUST-1795,Customer 520,33,Male,West,Consumer,Electronics,Laptop,1,873.09,0.0,873.09,142.8,UPI
ORD-102734,2023-11-23 08:00:00,CUST-1634,Customer 95,48,Male,Central,Home Office,Clothing,T-Shirt,5,15.55,0.2,62.2,20.26,Credit Card
ORD-102735,2023-04-12 11:00:00,CUST-1316,Customer 362,24,Male,South,Corporate,Furniture,Lamp,5,40.93,0.05,194.42,56.38,Credit Card
ORD-102736,2024-02-24 10:00:00,CUST-1429,Customer 665,42,Male,Central,Corporate,Clothing,Jacket,1,81.48,0.0,81.48,19.67,Net Banking
ORD-102737,2023-05-18 16:00:00,CUST-1481,Customer 613,41,Female,South,Corporate,Furniture,Sofa,1,512.64,0.0,512.64,101.41,UPI
ORD-102738,2023-12-26 16:00:00,CUST-1355,Customer 95,48,Other,Central,Consumer,Electronics,Headphones,4,88.52,0.0,354.08,115.52,Credit Card
ORD-102739,2023-09-09 14:00:00,CUST-1758,Customer 668,27,Female,West,Consumer,Furniture,Lamp,1,33.23,0.0,33.23,9.36,UPI
ORD-102740,2023-05-16 09:00:00,CUST-1035,Customer 653,21,Female,South,Corporate,Office Supplies,Pen Set,6,8.49,0.05,48.39,9.32,Credit Card
ORD-102741,2023-03-12 12:00:00,CUST-1764,Customer 390,37,Male,Central,Consumer,Furniture,Office Chair,3,158.25,0.05,451.01,96.57,Net Banking
ORD-102742,2024-01-09 18:00:00,CUST-1687,Customer 737,69,Male,East,Corporate,Clothing,Sneakers,3,74.94,0.15,191.1,20.37,Net Banking
ORD-102743,2024-11-22 10:00:00,CUST-1076,Customer 547,47,Male,East,Corporate,Home & Kitchen,Cookware Set,1,142.27,0.1,128.04,38.27,Credit Card
ORD-102744,2023-05-26 10:00:00,CUST-1453,Customer 899,46,Female,East,Corporate,Clothing,Hoodie,5,46.49,0.15,197.58,60.71,UPI
ORD-102745,2023-10-23 09:00:00,CUST-1508,Customer 659,51,Male,Central,Home Office,Office Supplies,Notebook,6,4.75,0.05,27.08,4.77,Cash
ORD-102746,2023-06-13 18:00:00,CUST-1787,Customer 898,44,Male,Central,Consumer,Office Supplies,Pen Set,6,9.06,0.0,54.36,8.89,Credit Card
ORD-102747,2024-08-13 09:00:00,CUST-1794,Customer 753,29,Female,South,Consumer,Office Supplies,Binder,4,5.72,0.05,21.74,3.22,Net Banking
ORD-102748,2023-10-30 15:00:00,CUST-1376,Customer 302,69,Male,East,Consumer,Furniture,Lamp,2,36.87,0.0,73.74,9.35,UPI
ORD-102749,2024-12-12 20:00:00,CUST-1143,Customer 95,29,Female,East,Consumer,Clothing,T-Shirt,1,16.06,0.0,16.06,5.39,Credit Card
ORD-102750,2023-06-28 16:00:00,CUST-1644,Customer 567,51,Male,East,Consumer,Home & Kitchen,Storage Box,3,17.82,0.1,48.11,13.71,Net Banking
ORD-102751,2023-02-28 13:00:00,CUST-1530,Customer 493,63,Female,Central,Consumer,Electronics,Laptop,4,768.21,0.05,2919.2,575.14,UPI
ORD-102752,2024-03-01 10:00:00,CUST-1410,Customer 887,52,Female,South,Consumer,Home & Kitchen,Blender,1,63.44,0.0,63.44,6.96,Credit Card
ORD-102753,2024-04-20 08:00:00,CUST-1619,Customer 832,67,Male,South,Consumer,Clothing,Hoodie,1,37.37,0.0,37.37,4.4,UPI
ORD-102754,2024-12-24 10:00:00,CUST-1066,Customer 4,27,Male,East,Home Office,Furniture,Office Chair,2,126.86,0.0,253.72,68.92,UPI
ORD-102755,2024-09-28 20:00:00,CUST-1060,Customer 256,51,Female,Central,Consumer,Home & Kitchen,Coffee Maker,1,61.24,0.05,58.18,7.84,UPI
ORD-102756,2024-10-07 09:00:00,CUST-1384,Customer 462,22,Female,Central,Consumer,Electronics,Laptop,1,934.13,0.0,934.13,162.47,Credit Card
ORD-102757,2024-04-07 08:00:00,CUST-1309,Customer 566,46,Male,South,Corporate,Electronics,Headphones,4,73.21,0.15,248.91,84.23,UPI
ORD-102758,2023-09-20 18:00:00,CUST-1125,Customer 359,27,Male,Central,Consumer,Furniture,Office Chair,6,128.69,0.05,733.53,173.79,Cash
ORD-102759,2023-11-10 13:00:00,CUST-1164,Customer 254,52,Male,West,Corporate,Office Supplies,Pen Set,4,7.28,0.0,29.12,8.69,Cash
ORD-102760,2023-04-08 12:00:00,CUST-1389,Customer 407,34,Male,Central,Corporate,Furniture,Desk,1,210.55,0.1,189.5,20.48,Credit Card
ORD-102761,2023-11-11 17:00:00,CUST-1045,Customer 723,24,Female,West,Corporate,Home & Kitchen,Towel Pack,3,25.95,0.15,66.17,11.2,Net Banking
ORD-102762,2023-09-24 14:00:00,CUST-1569,Customer 846,63,Male,Central,Consumer,Electronics,Headphones,1,81.63,0.1,73.47,23.64,Credit Card
ORD-102763,2023-01-27 19:00:00,CUST-1079,Customer 669,64,Male,Central,Consumer,Furniture,Office Chair,5,131.78,0.05,625.95,187.05,Cash
ORD-102764,2023-05-30 14:00:00,CUST-1533,Customer 147,26,Female,South,Home Office,Office Supplies,Stapler,2,10.92,0.0,21.84,6.01,Credit Card
ORD-102765,2024-01-26 17:00:00,CUST-1273,Customer 854,28,Female,East,Home Office,Electronics,Headphones,3,68.53,0.05,195.31,46.6,Net Banking
ORD-102766,2023-09-27 19:00:00,CUST-1125,Customer 478,19,Male,South,Corporate,Clothing,Jeans,7,44.0,0.1,277.2,42.3,Net Banking
ORD-102767,2024-12-26 14:00:00,CUST-1463,Customer 629,52,Female,East,Consumer,Furniture,Bookshelf,5,79.97,0.2,319.88,76.16,Net Banking
ORD-102768,2023-12-16 11:00:00,CUST-1505,Customer 610,64,Female,Central,Consumer,Home & Kitchen,Coffee Maker,6,60.16,0.05,342.91,32.13,Credit Card
ORD-102769,2024-11-30 20:00:00,CUST-1762,Customer 440,29,Male,South,Corporate,Clothing,Jeans,3,39.87,0.05,113.63,15.3,Cash
ORD-102770,2024-04-27 10:00:00,CUST-1349,Customer 476,41,Male,East,Consumer,Electronics,Smartwatch,7,182.68,0.0,1278.76,281.24,Credit Card
ORD-102771,2023-01-30 08:00:00,CUST-1748,Customer 487,54,Female,Central,Home Office,Electronics,Smartphone,6,689.94,0.0,4139.64,333.38,UPI
ORD-102772,2023-05-29 15:00:00,CUST-1380,Customer 118,41,Male,Central,Home Office,Electronics,Smartphone,4,541.54,0.0,2166.16,309.11,Net Banking
ORD-102773,2024-05-30 20:00:00,CUST-1697,Customer 701,57,Male,South,Consumer,Home & Kitchen,Blender,5,59.81,0.0,299.05,36.22,UPI
ORD-102774,2024-02-02 09:00:00,CUST-1225,Customer 282,57,Female,East,Consumer,Clothing,Sneakers,5,90.71,0.05,430.87,74.66,UPI
ORD-102775,2023-08-09 19:00:00,CUST-1617,Customer 664,56,Male,South,Consumer,Furniture,Sofa,2,556.17,0.0,1112.34,346.78,Credit Card
ORD-102776,2024-01-17 18:00:00,CUST-1175,Customer 24,55,Male,South,Consumer,Electronics,Smartwatch,2,173.74,0.05,330.11,110.85,UPI
ORD-102777,2024-10-21 20:00:00,CUST-1032,Customer 106,40,Male,Central,Consumer,Home & Kitchen,Blender,5,62.04,0.05,294.69,36.71,Credit Card
ORD-102778,2023-10-11 13:00:00,CUST-1104,Customer 240,38,Male,West,Corporate,Electronics,Headphones,4,92.22,0.0,368.88,52.52,Credit Card
ORD-102779,2023-02-02 11:00:00,CUST-1324,Customer 269,49,Female,Central,Consumer,Clothing,Jeans,6,53.63,0.05,305.69,94.35,Net Banking
ORD-102780,2023-08-16 14:00:00,CUST-1104,Customer 94,23,Male,East,Consumer,Clothing,Sneakers,4,96.3,0.0,385.2,48.78,UPI
ORD-102781,2024-11-14 09:00:00,CUST-1623,Customer 614,49,Male,Central,Consumer,Furniture,Desk,1,196.53,0.0,196.53,55.06,Credit Card
ORD-102782,2024-07-10 18:00:00,CUST-1071,Customer 60,19,Female,East,Consumer,Office Supplies,Stapler,5,14.18,0.2,56.72,5.85,UPI
ORD-102783,2024-09-03 16:00:00,CUST-1773,Customer 91,55,Female,West,Consumer,Electronics,Headphones,5,90.82,0.0,454.1,115.81,Credit Card
ORD-102784,2024-10-27 14:00:00,CUST-1280,Customer 553,49,Female,East,Home Office,Furniture,Sofa,3,443.67,0.0,1331.01,201.97,Credit Card
ORD-102785,2023-03-27 14:00:00,CUST-1369,Customer 594,43,Male,Central,Consumer,Home & Kitchen,Towel Pack,6,19.97,0.05,113.83,32.14,Cash
ORD-102786,2023-07-26 17:00:00,CUST-1595,Customer 589,33,Male,Central,Corporate,Clothing,Hoodie,3,47.11,0.0,141.33,31.13,Credit Card
ORD-102787,2023-02-13 14:00:00,CUST-1561,Customer 777,44,Female,Central,Consumer,Clothing,Jacket,1,67.84,0.0,67.84,8.7,Credit Card
ORD-102788,2023-01-04 18:00:00,CUST-1670,Customer 710,51,Male,East,Corporate,Office Supplies,Binder,1,6.73,0.1,6.06,1.14,Credit Card
ORD-102789,2024-09-01 20:00:00,CUST-1796,Customer 331,53,Male,West,Consumer,Electronics,Tablet,7,337.23,0.05,2242.58,490.85,UPI
ORD-102790,2024-11-14 20:00:00,CUST-1243,Customer 579,65,Female,West,Consumer,Clothing,Jacket,3,82.75,0.05,235.84,82.29,Credit Card
ORD-102791,2023-04-24 16:00:00,CUST-1498,Customer 196,26,Female,Central,Consumer,Office Supplies,Printer Paper,3,15.88,0.15,40.49,8.49,Credit Card
ORD-102792,2024-06-11 17:00:00,CUST-1536,Customer 740,20,Female,East,Corporate,Electronics,Tablet,3,375.28,0.0,1125.84,136.04,Net Banking
ORD-102793,2024-01-26 12:00:00,CUST-1623,Customer 768,51,Male,Central,Consumer,Furniture,Lamp,6,36.02,0.05,205.31,47.2,UPI
ORD-102794,2023-02-20 08:00:00,CUST-1230,Customer 501,26,Other,West,Consumer,Office Supplies,Pen Set,5,9.32,0.0,46.6,6.5,Credit Card
ORD-102795,2024-10-30 13:00:00,CUST-1773,Customer 433,25,Male,South,Corporate,Clothing,Sneakers,7,77.85,0.0,544.95,173.01,Net Banking
ORD-102796,2024-09-28 19:00:00,CUST-1191,Customer 559,32,Female,West,Corporate,Electronics,Headphones,7,71.06,0.2,397.94,121.45,UPI
ORD-102797,2024-02-19 09:00:00,CUST-1568,Customer 749,55,Male,East,Consumer,Home & Kitchen,Blender,7,50.53,0.1,318.34,36.52,Cash
ORD-102798,2024-05-31 15:00:00,CUST-1707,Customer 821,21,Female,East,Consumer,Furniture,Desk,3,193.05,0.0,579.15,138.34,Credit Card
ORD-102799,2023-10-17 10:00:00,CUST-1105,Customer 71,38,Female,East,Corporate,Electronics,Tablet,5,405.64,0.0,2028.2,543.67,Credit Card
ORD-102800,2024-08-01 13:00:00,CUST-1430,Customer 541,23,Female,East,Consumer,Electronics,Tablet,3,303.62,0.0,910.86,134.76,Credit Card
ORD-102801,2023-11-21 09:00:00,CUST-1783,Customer 191,61,Female,Central,Consumer,Clothing,Sneakers,5,78.23,0.05,371.59,92.57,UPI
ORD-102802,2024-12-23 17:00:00,CUST-1118,Customer 56,57,Male,Central,Consumer,Furniture,Lamp,6,39.67,0.0,238.02,48.78,Credit Card
ORD-102803,2023-02-16 18:00:00,CUST-1643,Customer 1,22,Male,East,Corporate,Office Supplies,Stapler,2,11.24,0.15,19.11,4.02,UPI
ORD-102804,2023-05-06 17:00:00,CUST-1670,Customer 86,32,Male,South,Home Office,Electronics,Smartwatch,7,176.28,0.0,1233.96,282.39,Credit Card
ORD-102805,2024-12-08 17:00:00,CUST-1211,Customer 403,41,Female,East,Corporate,Clothing,T-Shirt,3,19.54,0.0,58.62,13.71,UPI
ORD-102806,2023-07-30 11:00:00,CUST-1565,Customer 771,41,Male,Central,Corporate,Clothing,Jeans,7,44.53,0.15,264.95,71.97,Credit Card
ORD-102807,2023-08-15 14:00:00,CUST-1789,Customer 794,26,Male,East,Corporate,Furniture,Office Chair,6,159.94,0.15,815.69,164.9,Credit Card
ORD-102808,2024-07-31 09:00:00,CUST-1309,Customer 702,42,Male,West,Consumer,Home & Kitchen,Storage Box,1,17.17,0.0,17.17,4.72,UPI
ORD-102809,2023-05-19 12:00:00,CUST-1063,Customer 581,63,Female,Central,Home Office,Electronics,Smartwatch,3,180.67,0.05,514.91,108.75,Net Banking
ORD-102810,2024-01-10 14:00:00,CUST-1207,Customer 549,29,Male,East,Consumer,Electronics,Tablet,3,360.15,0.15,918.38,237.82,Net Banking
ORD-102811,2023-07-28 16:00:00,CUST-1751,Customer 17,24,Female,East,Corporate,Office Supplies,Stapler,6,13.84,0.05,78.89,11.92,Credit Card
ORD-102812,2023-05-25 09:00:00,CUST-1735,Customer 740,38,Male,Central,Consumer,Clothing,Jacket,6,73.32,0.05,417.92,94.56,UPI
ORD-102813,2024-12-04 18:00:00,CUST-1672,Customer 23,43,Male,Central,Corporate,Electronics,Smartwatch,1,210.48,0.05,199.96,41.26,Credit Card
ORD-102814,2023-05-26 13:00:00,CUST-1465,Customer 709,32,Female,South,Home Office,Office Supplies,Stapler,6,11.95,0.15,60.94,9.85,UPI
ORD-102815,2023-03-10 19:00:00,CUST-1219,Customer 648,23,Male,Central,Home Office,Furniture,Desk,2,228.82,0.05,434.76,42.1,Credit Card
ORD-102816,2024-05-06 14:00:00,CUST-1493,Customer 239,22,Female,East,Home Office,Office Supplies,Pen Set,3,8.85,0.0,26.55,5.78,Net Banking
ORD-102817,2024-09-25 15:00:00,CUST-1688,Customer 84,59,Male,Central,Home Office,Office Supplies,Stapler,2,10.45,0.05,19.85,1.64,Net Banking
ORD-102818,2023-04-04 17:00:00,CUST-1656,Customer 792,24,Other,South,Consumer,Home & Kitchen,Blender,2,55.51,0.1,99.92,18.51,Credit Card
ORD-102819,2024-05-31 18:00:00,CUST-1048,Customer 199,32,Male,East,Consumer,Furniture,Office Chair,4,123.67,0.05,469.95,84.63,Credit Card
ORD-102820,2024-01-30 10:00:00,CUST-1568,Customer 479,57,Male,East,Consumer,Office Supplies,Notebook,1,4.42,0.0,4.42,1.11,UPI
ORD-102821,2024-08-28 14:00:00,CUST-1761,Customer 628,48,Female,Central,Consumer,Office Supplies,Notebook,1,4.25,0.05,4.04,1.4,UPI
ORD-102822,2023-04-03 08:00:00,CUST-1100,Customer 416,19,Female,Central,Consumer,Furniture,Office Chair,6,135.02,0.05,769.61,239.86,Cash
ORD-102823,2024-12-13 14:00:00,CUST-1483,Customer 224,26,Female,West,Consumer,Electronics,Laptop,3,745.19,0.2,1788.46,613.93,Credit Card
ORD-102824,2024-03-27 18:00:00,CUST-1496,Customer 442,42,Male,Central,Home Office,Home & Kitchen,Blender,5,64.57,0.0,322.85,108.72,Credit Card
ORD-102825,2024-09-06 19:00:00,CUST-1416,Customer 441,36,Male,East,Corporate,Electronics,Tablet,7,326.49,0.1,2056.89,205.71,UPI
ORD-102826,2023-09-22 11:00:00,CUST-1601,Customer 399,69,Female,West,Consumer,Clothing,T-Shirt,1,17.03,0.05,16.18,2.53,UPI
ORD-102827,2024-11-19 13:00:00,CUST-1792,Customer 356,23,Male,Central,Corporate,Electronics,Headphones,6,70.83,0.0,424.98,68.08,UPI
ORD-102828,2024-04-02 15:00:00,CUST-1520,Customer 48,19,Male,East,Corporate,Clothing,T-Shirt,1,18.94,0.05,17.99,1.78,Credit Card
ORD-102829,2023-04-03 13:00:00,CUST-1021,Customer 310,46,Female,West,Home Office,Electronics,Tablet,6,320.61,0.0,1923.66,593.63,Credit Card
ORD-102830,2024-11-04 10:00:00,CUST-1414,Customer 329,67,Male,Central,Consumer,Home & Kitchen,Coffee Maker,3,80.15,0.1,216.41,69.63,Credit Card
ORD-102831,2024-08-03 11:00:00,CUST-1409,Customer 228,18,Female,West,Corporate,Clothing,Sneakers,1,92.56,0.1,83.3,20.27,Cash
ORD-102832,2023-08-08 13:00:00,CUST-1217,Customer 99,61,Male,South,Consumer,Electronics,Smartwatch,2,161.76,0.0,323.52,103.71,UPI
ORD-102833,2024-02-03 14:00:00,CUST-1588,Customer 367,69,Other,South,Home Office,Clothing,Sneakers,3,89.08,0.05,253.88,69.28,Credit Card
ORD-102834,2023-10-11 19:00:00,CUST-1457,Customer 830,39,Female,Central,Home Office,Office Supplies,Printer Paper,6,16.76,0.2,80.45,16.01,Credit Card
